id,course_id,section,semester_id,fac_code
37492,BUS1123,5,42,IQH
37493,BUS1123,6,42,TFJ
37498,BUS1124,1,42,SKR
37499,BUS1124,2,42,DAS
37500,BUS1124,3,42,TFJ
37501,BUS1124,4,42,SKR
37502,BUS1124,5,42,TFJ
37503,BUS1124,6,42,TFJ
37507,BUS1131,1,42,ZHD
37508,BUS1131,2,42,ISU
37509,BUS1131,3,42,REH
37510,BUS1131,4,42,ISU
37511,BUS1131,5,42,SKZ
37512,BUS1131,6,42,FDF
37513,BUS1131,7,42,REH
37514,BUS1133,1,42,ZRI
37515,BUS1133,2,42,ZRI
37516,BUS1133,3,42,ZAS
37517,BUS1133,4,42,AKK
37524,BUS3122,1,42,REH
37525,BUS3122,2,42,MZR
37526,BUS3122,3,42,MZR
37527,BUS3122,4,42,DLI
37528,BUS3122,5,42,AQR
37529,BUS3122,6,42,FZT
37530,BUS3122,7,42,AQR
37531,BUS3124,1,42,SMT
37532,BUS3124,2,42,SMT
37533,BUS3124,3,42,TBD20
37534,BUS3124,4,42,FSR
37535,BUS3124,5,42,TBD20
37536,BUS3124,6,42,KZK
37540,BUS3133,1,42,FDF
37541,BUS3133,2,42,AFS
37542,BUS3133,3,42,AFS
37543,BUS3133,4,42,FDF
37544,BUS3133,5,42,SGM
37545,BUS3133,6,42,SGS
37546,BUS3133,7,42,ZRN
37547,ECO1124,1,42,TBD20
37548,ECO1124,2,42,KZK
37549,ECO1124,3,42,KZK
37551,ECO1124,5,42,SYS
37552,ECO1124,6,42,SYS
37553,ECO1124,7,42,KZK
37557,ECO1132,1,42,FF
37558,ECO1132,2,42,MDK
37559,ECO1132,3,42,TBD20
37560,ECO1132,4,42,DKM
37561,ECO1132,5,42,TBD20
37562,ECO1132,6,42,TBD20
37566,ECO2114,1,42,TBD20
37567,ECO2114,2,42,DKM
37568,ECO2114,3,42,MBB
37569,ECO2114,4,42,MDK
37570,ECO2114,5,42,FF
37571,ECO2114,6,42,MZR
37572,ENG1001,1,42,RWJ
37573,ENG1001,2,42,RKS
37574,ENG1001,3,42,THW
37575,ENG1001,4,42,FRA
37576,ENG1001,5,42,FZR
37577,ENG1001,6,42,FZR
37578,ENG1001,7,42,JB
37579,ENG1001,8,42,TAZ
37580,ENG1001,9,42,SSU
37581,ENG1001,10,42,MKL
37584,ENG1002,1,42,SFZ
37585,ENG1002,2,42,SFZ
37586,ENG1002,3,42,NCD
37587,ENG1002,4,42,TBD21
37588,ENG1002,5,42,VQN
37589,ENG1002,6,42,EA
37590,ENG1002,7,42,MKL
37591,ENG1002,8,42,TBD21
37595,ENG1002,12,42,TBD20
37596,ENG1002,13,42,TBD20
37597,ENG1002,14,42,TBD20
37598,ENG1003,1,42,JB
37599,ENG1003,2,42,AJM
37600,ENG1003,3,42,HBB
37601,ENG1003,4,42,THW
37602,ENG1003,5,42,SKG
37603,ENG1003,6,42,ADS
37604,ENG1003,7,42,HBB
37605,ENG1003,8,42,DDA
37608,ENG1003,11,42,TBD20
37609,ENG1003,12,42,TBD20
37610,ENG1003,13,42,TBD20
37613,FIN2112,1,42,ACW
37614,FIN2112,2,42,ACW
37615,FIN2112,3,42,AIR
37616,FIN2112,4,42,ACW
37617,FIN2112,5,42,AIR
37618,FIN2112,6,42,NSU
37619,FIN2112,7,42,TBD20
37620,FIN2112,8,42,TBD20
37622,FIN2122,1,42,NAK
37623,FIN2122,2,42,STS
37624,FIN2122,3,42,ACW
37625,FIN2122,4,42,RBS
37626,FIN2122,5,42,LAH
37627,FIN2122,6,42,RQB
37628,FIN2123,1,42,TBD20
37629,FIN2123,2,42,RBS
37630,FIN2123,3,42,ZAS
37631,FIN2123,4,42,ZAS
37632,FIN2123,5,42,TBD20
37633,FIN2123,6,42,RBS
37634,FIN2123,7,42,TBD20
37635,FIN4132,1,42,LAH
37636,FIN4132,2,42,RQB
37637,FIN4133,1,42,DBD
37638,FIN4133,2,42,DBD
37639,FIN4139,1,42,KHA
37640,FIN4139,2,42,NSU
37641,FIN4139,3,42,TBD20
37642,FIN4140,1,42,NSU
37643,FIN4140,2,42,RQB
37644,FIN4141,1,42,KHA
37645,FIN4141,2,42,KHA
37646,FIN4142,1,42,ACW
37647,FIN4142,2,42,ZAS
37648,FIN4142,3,42,TBD20
37649,GED1114,1,42,IQH
37650,GED1114,2,42,SKR
37651,GED1114,3,42,RBS
37652,GED1114,4,42,ZRI
37653,GED1114,5,42,MAA
37654,GED1114,6,42,MAA
37655,GED1114,7,42,IQH
37656,GED1114,8,42,LAH
37657,GED1114,9,42,MAA
37658,GED1114,10,42,RBS
37659,GED1114,11,42,LAH
37660,GED1114,12,42,IMH
37661,INT0104,1,42,TBD20
37662,INT0104,2,42,TBD20
37663,INT0104,3,42,TBD20
37664,INT0104,4,42,TBD20
37665,INT0104,5,42,TBD20
37666,LAW2113,1,42,STS
37667,LAW2113,2,42,STS
37668,LAW2113,3,42,SAT
37669,LAW2113,4,42,SAT
37670,LAW2113,5,42,TBD20
37671,LAW2113,6,42,STS
37672,LAW2113,7,42,STS
37673,LAW2113,8,42,ATU
37674,LAW2113,9,42,FBS
37675,LAW2113,10,42,TBD20
37676,LAW2113,11,42,TBD20
37677,LAW2113,12,42,TBD20
37678,LAW2113,13,42,TBD20
37681,MGT1113,1,42,FF
37682,MGT1113,2,42,FF
37683,MGT1113,3,42,RJA
37684,MGT1113,4,42,FZT
37685,MGT1113,5,42,MWS
37686,MGT1113,6,42,SKA
37687,MGT1113,7,42,SKA
37688,MGT1113,8,42,SMT
37689,MGT1113,9,42,AFN
37690,MGT1113,10,42,AFN
37691,MGT1113,11,42,TBD20
37692,MGT1113,12,42,TBD20
37695,MGT1113,15,42,TBD20
37696,MGT2133,1,42,HRN
37697,MGT2133,2,42,HRN
37698,MGT2133,3,42,TBD20
37699,MGT2133,4,42,SAT
37700,MGT2133,5,42,IBN
37701,MGT2133,6,42,IBN
37702,MGT2133,7,42,TBD20
37706,MGT3124,1,42,SKA
37707,MGT3124,2,42,SKA
37708,MGT3124,3,42,AOS
37709,MGT3124,4,42,AOS
37710,MGT3124,5,42,SMT
37711,MGT3124,6,42,SMT
37712,MGT3124,7,42,TBD23
37713,MGT3124,8,42,TBD20
37714,MGT3124,9,42,TBD20
37715,MGT3125,1,42,ZTR
37716,MGT3125,2,42,ZTR
37717,MGT3125,3,42,AFN
37718,MGT3125,4,42,AFN
37719,MGT3125,5,42,TBD20
37720,MGT3125,6,42,RJA
37721,MGT3125,7,42,AOS
37722,MGT3125,8,42,AAL
37723,MGT3125,9,42,TBD20
37724,MGT3131,1,42,HLM
37725,MGT3131,2,42,HLM
37726,MGT3131,3,42,IQH
37727,MGT3131,4,42,IQH
37728,MGT3131,5,42,HUD
37729,MGT3131,6,42,AIR
37730,MGT3131,7,42,TBD20
37734,MGT3135,1,42,AOS
37735,MGT3135,2,42,AOS
37736,MGT3135,3,42,YHN
37737,MGT3135,4,42,YHN
37738,MGT3135,5,42,TBD20
37739,MGT3135,6,42,TBD20
37743,MGT3136,1,42,ZTR
37744,MGT3136,2,42,FSR
37745,MGT3136,3,42,SKZ
37746,MGT3136,4,42,SKZ
37747,MGT3136,5,42,MMM
37748,MGT3136,6,42,MMM
37749,MGT3136,7,42,RJA
37750,MGT3136,8,42,TBD20
37751,MGT4117,1,42,RJA
37752,MGT4117,2,42,RJA
37753,MGT4124,1,42,AFN
37754,MGT4124,2,42,TBD20
37756,MGT4125,1,42,ZTR
37757,MGT4125,2,42,ZTR
37758,MGT4125,3,42,TBD20
37759,MGT4126,1,42,SKZ
37760,MGT4126,2,42,MWS
37761,MGT4127,1,42,NZN
37763,MGT4128,1,42,AAL
37764,MGT4128,2,42,AAL
37765,MIS1111,1,42,ISU
37766,MIS1111,2,42,FSJ
37767,MIS1111,3,42,FSJ
37768,MIS1111,4,42,TBD20
37769,MIS1111,5,42,MWS
37770,MIS1111,6,42,ISU
37771,MIS1111,7,42,FD
37772,MIS1111,8,42,TBD20
37773,MIS1111,9,42,TBD20
37775,MIS1111,11,42,TBD20
37776,MIS1111,12,42,TBD20
37779,MIS1111,15,42,TBD20
37780,MIS2111,1,42,ISU
37781,MIS2111,2,42,RDH
37782,MIS2111,3,42,MGK
37783,MIS2111,4,42,RDH
37784,MIS2111,5,42,RDH
37785,MIS2111,6,42,TBD20
37786,MIS2111,7,42,RDH
37787,MIS2111,8,42,MGK
37788,MIS2111,9,42,FD
37789,MKT2123,1,42,TBD20
37790,MKT2123,2,42,IBN
37791,MKT2123,3,42,REH
37792,MKT2123,4,42,IBN
37793,MKT2123,5,42,FDF
37794,MKT2123,6,42,FDF
37795,MKT2123,7,42,SBO
37796,MKT2123,8,42,SBO
37797,MKT2123,9,42,REH
37798,MKT3123,1,42,SYS
37799,MKT3123,2,42,ITA
37800,MKT3123,3,42,ITA
37801,MKT3123,4,42,SYS
37802,MKT3123,5,42,MSK
37803,MKT3123,6,42,MSK
37804,MKT3123,7,42,TBD20
37807,MKT4151,1,42,YZD
37808,MKT4151,2,42,SYS
37809,MKT4152,1,42,MMM
37810,MKT4152,2,42,FDF
37811,MKT4153,1,42,SBO
37812,MKT4153,2,42,SBO
37813,MKT4154,1,42,YZD
37814,MKT4154,2,42,YZD
37815,MKT4155,1,42,SBO
37816,MKT4155,2,42,MSK
37817,MKT4156,1,42,ATU
37818,MKT4156,2,42,JKH
37819,SOC2124,1,42,PQB
37820,SOC2124,2,42,PQB
37821,SOC2124,3,42,DLI
37822,SOC2124,4,42,DLI
37823,SOC2124,5,42,DLI
37824,SOC2124,6,42,DLI
37826,BUS5119,1,42,DSK
37827,BUS5119,2,42,DSK
37828,ENG1001,13,42,FRA
37829,ARCH1111,1,42,MRM
37830,ARCH1311,1,42,RKL
37831,ARCH3111,1,42,JGA
37832,ARCH3311,1,42,NFB
37833,ARCH4111,1,42,MMZ
37834,ARCH4311,1,42,TWQ
37835,ARCH5111,1,42,LFS
37836,ARCH5311,1,42,SZH
37837,ARCH3221,1,42,LFS
37838,ARCH1231,1,42,APT
37839,ARCH1121,1,42,NFB
37840,ARCH1171,1,42,JGA
37841,ARCH1271,1,42,JGA
37842,ENG1001,14,42,MTZ
37843,MATH1141,1,42,SNA
37844,HSS1381,1,42,RFZ
37845,HSS2281,1,42,RRD
37846,ARCH2241,1,42,AWM
37847,ARCH2251,1,42,RKL
37848,ARCH2231,1,42,APT
37849,ARCH3161,1,42,NFB
37850,HSS3181,1,42,TYS
37851,ARCH3121,1,42,TWQ
37852,ARCH3321,1,42,MRM
37853,ARCH3251,1,42,LFS
37854,CE4141,1,42,SJM
37855,ME3341,1,42,MWA
37856,ARCH4171,1,42,TWQ
37857,CE4341,1,42,SJM
37858,ARCH4361,1,42,MMZ
37859,ARCH4351,1,42,TWQ
37860,HSS5281,1,42,NFB
37861,HSS5381,1,42,MMZ
37862,ARCH5121,1,42,SZH
37863,ARCH2221,1,42,HMZ
37864,ENG1002,15,42,MTZ
37865,ARCH1221,1,42,RKL
37866,LLBP1313,1,42,ARD
37867,LLBP2417,1,42,MFS
37868,LLBP2419,1,42,AZN
37869,LLBP2420,1,42,MLL
37870,LLBP2426,1,42,ZM
37871,LLBP2427,1,42,AKM
37872,LLBP2428,1,42,AYA
37873,LLMF3212,1,42,ABMM
37874,LLMF3212,2,42,DAHS
37875,LLMF3214,1,42,AZ
37876,LLMF3214,2,42,AZ
37877,LLMF3215,1,42,DAHS
37878,LLMF3215,2,42,HF
37879,LLMF3221,1,42,BK
37880,LLMF3221,2,42,HF
37881,LLMF3222,1,42,AI
37882,LLMF3222,2,42,KA
37883,LLMF3224,1,42,DSU
37884,LLMF3224,2,42,DSU
37885,LLMF3231,1,42,JKA
37886,LLMF3231,2,42,JKA
37887,LLMF3233,1,42,SAA
37888,LLMF3233,2,42,SAA
37889,LLMF3236,1,42,MBA
37890,LLMF3236,2,42,IK
37891,LLMF3235,1,42,MJM
37892,LLMF3235,2,42,SRF
37893,LLMF3235,3,42,AYA
37894,LLMF3235,4,42,BK
37895,LLMF3235,5,42,SAS
37896,LLMF3235,6,42,MHMH
37897,LLMF3235,7,42,AI
37898,LLMF3235,8,42,ARD
37899,LLMF3235,9,42,MLL
37900,LLMF3235,10,42,UM
37901,ACT5112,1,42,MOK
37902,ACT5112,2,42,MOK
37903,ACT5113,1,42,ASNA
37904,ACT5113,2,42,ASNA
37905,ACT5113,3,42,ZSB
37906,ACT5113,4,42,ZSB
37907,BUS5115,1,42,PSI
37908,BUS5115,2,42,PSI
37909,BUS5116,1,42,PDA
37910,BUS5116,2,42,PDA
37911,BUS5141,1,42,JQM
37912,BUS5141,2,42,JQM
37913,ECO5123,1,42,DFZ
37914,ECO5123,2,42,DFZ
37915,FIN5134,1,42,ARU
37916,FIN5134,2,42,ARU
37917,FIN5134,3,42,SAAM
37918,FIN5134,4,42,SAAM
37919,FIN5134,5,42,AMS
37920,FIN5134,6,42,CKS
37921,FIN6143,1,42,NSU
37922,FIN6143,2,42,NSU
37923,FIN6150,1,42,RQB
37924,FIN6150,2,42,RQB
37925,FIN6154,1,42,AIR
37926,FIN6154,2,42,AIR
37927,FIN6154,3,42,ASK
37928,FIN6161,1,42,KHA
37929,FIN6161,2,42,KHA
37930,FIN6161,3,42,TBD20
37931,FIN6161,4,42,TBD20
37932,HRM5186,1,42,MHS
37933,HRM5186,2,42,AAL
37934,HRM5186,3,42,ISU
37935,HRM5186,4,42,ISU
37936,HRM5186,5,42,AHN
37937,HRM6184,1,42,MAK
37938,HRM6184,2,42,MAK
37939,HRM6187,1,42,MZK
37940,HRM6187,2,42,MZK
37941,HRM6190,1,42,AAL
37942,HRM6190,2,42,MHS
37943,HRM6197,1,42,ABQ
37944,HRM6197,2,42,ABQ
37945,MGT5115,1,42,RAI
37946,MGT5115,2,42,TBD20
37947,MGT5187,1,42,CGK
37948,MGT5187,2,42,CGK
37949,MGT5187,3,42,ATZ
37950,MGT5187,4,42,ATZ
37951,MGT5187,5,42,AAH
37952,MGT5187,6,42,AAH
37953,MGT5189,1,42,MAN
37954,MGT5189,2,42,MAN
37955,MGT5199,1,42,RRC
37956,MGT5199,2,42,RRC
37957,MGT5199,3,42,UAE
37958,MGT5199,4,42,UAE
37959,MGT5199,5,42,TBD20
37960,MGT5199,6,42,TBD20
37961,MIS5122,1,42,MGK
37962,MIS5122,2,42,MGK
37963,MIS5122,3,42,RDH
37964,MIS5122,4,42,RDH
37965,MKT5135,1,42,DAN
37966,MKT5135,2,42,MSK
37967,MKT5135,3,42,SAL
37968,MKT5135,4,42,SAL
37969,MKT5135,5,42,TBD20
37970,MKT6161,1,42,TBD20
37971,MKT6161,2,42,DAN
37972,MKT6163,1,42,MMM
37973,MKT6163,2,42,MMM
37974,MKT6166,1,42,HBJ
37975,MKT6170,1,42,ITA
37976,MKT6170,2,42,ITA
37977,ENG1001,15,42,SFC
37978,ENG1001,16,42,NZF
37979,ENG1001,17,42,NZF
37980,LLBH1211,1,42,AI
37981,LLBH1211,2,42,MJM
37982,LLBH1211,3,42,MJM
37983,LLBH1213,1,42,MRJ
37984,LLBH1213,2,42,MHMH
37985,LLBH1213,3,42,MHMH
37986,LLBH1225,1,42,FRZ
37987,LLBH1225,2,42,FRZ
37988,LLBH1225,3,42,KPJ
37989,LLBH2216,1,42,IMM
37990,LLBH2216,2,42,IMM
37991,LLBH2216,3,42,IMM
37992,ENG1002,16,42,EA
37993,ENG1002,17,42,THW
37994,LLBH1212,1,42,SRF
37995,LLBH1212,2,42,NUK
37996,LLBH1232,1,42,BNJ
37997,LLBH1232,2,42,BNJ
37998,LLBH2217,1,42,RAD
37999,LLBH2217,2,42,RAD
38000,ENG1003,16,42,SKG
38001,ENG1003,17,42,THW
38002,ENG1003,18,42,SFC
38003,LLBH1221,1,42,HSA
38004,LLBH1221,2,42,UM
38005,LLBH1221,3,42,UM
38006,LLBH1223,1,42,MRJ
38007,LLBH1223,2,42,HSA
38008,LLBH1223,3,42,RAD
38009,LLBH1231,1,42,MRJ
38010,LLBH1231,2,42,MRJ
38011,LLBH1231,3,42,MRJ
38012,LLBH1236,1,42,RAD
38013,LLBH1236,2,42,RAD
38014,LLBH1236,3,42,MHMH
38015,LLBH1236,4,42,ARD
38016,LLBH1236,5,42,MLL
38017,LLBH2215,1,42,SAS
38018,LLBH2215,2,42,SAS
38019,LLBH2215,3,42,SAS
38020,LLBH2215,4,42,SAS
38021,LLBH2215,5,42,MZU
38022,LLBH2223,1,42,NUK
38023,LLBH2223,2,42,NUK
38024,LLBH2223,3,42,HSA
38025,LLBH2223,4,42,HSA
38026,LLBH2223,5,42,HSA
38027,LLBH1235,1,42,BMC
38028,LLBH1235,2,42,BMC
38029,LLBH1235,3,42,UM
38030,LLBH1235,4,42,UM
38031,LLBH1235,5,42,UM
38032,LLBH1222,1,42,KPJ
38033,LLBH1222,2,42,KPJ
38034,LLBH2213,1,42,AI
38035,LLBH2213,2,42,AI
38036,LLBH2214,1,42,AYA
38037,LLBH2214,2,42,MTW
38038,LLBH2225,1,42,BR
38039,LLBH2225,2,42,MJM
38040,LLBH2226,1,42,IMM
38041,LLBH2226,2,42,IMM
38042,LLBH2227,1,42,MJM
38043,LLBH2227,2,42,MJM
38044,LLBH2235,1,42,SRF
38045,LLBH2235,2,42,SRF
38046,LLBH2236,1,42,MMNI
38047,LLBH2236,2,42,MMNI
38048,LLBH2237,1,42,AI
38049,LLBH2237,2,42,ARD
38050,LLBH3213,1,42,MJM
38051,LLBH3213,2,42,SAZK
38052,LLBH3213,3,42,MRB
38053,LLBH3216,1,42,MLL
38054,LLBH3216,2,42,ALH
38055,LLBH3216,3,42,AYA
38056,LLBH3217,1,42,ALA
38057,LLBH3217,2,42,KPJ
38058,LLBH3217,3,42,KPJ
38059,LLBH3218,1,42,AED
38060,LLBH3218,2,42,AED
38061,LLBH3218,3,42,AED
38062,LLBH2234,1,42,BK
38063,LLBH2234,2,42,SRF
38064,LLBH2234,3,42,SRF
38065,LLBH3219,1,42,MLL
38066,LLBH3219,2,42,MLL
38067,LLBH3219,3,42,MLL
38068,LLBH3227,1,42,ARD
38069,LLBH3227,2,42,ARD
38070,LLBH3227,3,42,ARD
38071,LLBH3228,1,42,AED
38072,LLBH3228,2,42,AED
38073,LLBH3228,3,42,NUK
38074,LLBH3220,1,42,AZN
38075,LLBH3220,2,42,AZN
38076,LLBH3220,3,42,AZN
38077,LLBH3231,1,42,ZA
38078,LLBH3231,2,42,ZA
38079,LLBH3232,1,42,SAS
38080,LLBH3232,2,42,MTW
38081,LLBH3233,1,42,SZYK
38082,LLBH3233,2,42,AZN
38083,LLBH3234,1,42,ARF
38084,LLBH3234,2,42,ARF
38085,LLBH4236,1,42,IK
38086,LLBH4215,1,42,AYA
38087,LLBH4215,2,42,AYA
38088,LLBH4238,1,42,KNM
38089,LLBH4238,2,42,KNM
38090,LLBH4212,1,42,ARF
38091,LLBH4212,2,42,ARF
38092,LLBH4213,1,42,MHMH
38093,LLBH4213,2,42,MHMH
38094,LLBH4213,3,42,MHMH
38095,LLBH4237,1,42,SAM
38096,LLBH4237,2,42,MQU
38097,LLBH4226,1,42,JCH
38098,LLBH4226,2,42,JCH
38099,LLBH4227,1,42,MRR
38100,LLBH4227,2,42,BMR
38101,LLBH4233,1,42,MMN
38102,LLBH4233,2,42,MMN
38103,LLBH4211,1,42,BK
38104,LLBH4211,2,42,BK
38105,LLBH4211,3,42,BK
38106,LLBH4212,3,42,ARF
38107,LLBH4215,3,42,AYA
38108,LLBH4236,2,42,BR
38109,ENG1212,1,42,ANM
38110,ENG1218,1,42,MER
38111,ENG2211,1,42,ZAM
38112,ENG1001,18,42,JB
38113,ENG1218,2,42,RWJ
38114,ENG1212,2,42,ADS
38115,ENG2211,2,42,MMT
38116,ENG1224,1,42,MER
38117,ENG2212,1,42,VQN
38118,GED1211,1,42,HNA
38119,ENG2213,1,42,SFZ
38120,ENG1219,1,42,RWJ
38121,ENG3211,1,42,HKR
38122,ENG2223,1,42,ZAM
38123,ENG2213,2,42,TAZ
38124,ENG1219,2,42,ANM
38125,ENG3211,2,42,ADS
38126,ENG2223,2,42,FRA
38127,ENG1233,1,42,ANM
38128,ENG2221,1,42,ZAM
38129,ENG2232,1,42,ASA
38130,BUS1231,1,42,DKM
38131,ENG1233,2,42,HBB
38132,BUS4232,1,42,MDK
38133,ENG2221,2,42,SFZ
38134,ENG2232,2,42,ASA
38135,ACT5112,3,42,ACS
38136,ACT5112,4,42,DFK
38137,ACT5112,5,42,ACS
38138,ACT5112,6,42,DFK
38139,ACT5113,5,42,IUM
38140,ACT5113,6,42,IUM
38141,ACT5113,7,42,MNJ
38142,ACT5113,8,42,ABK
38143,BUS5116,3,42,GTH
38144,BUS5116,4,42,GTH
38145,BUS5116,5,42,PDF
38146,BUS5116,6,42,AWK
38147,BUS5119,3,42,SWK
38148,BUS5119,4,42,INZ
38149,BUS5119,5,42,MAA
38150,BUS5119,6,42,RJK
38151,BUS8101,1,42,TBD1
38152,BUS8101,2,42,TBD20
38153,BUS8101,3,42,TBD1
38154,BUS8101,4,42,TBD1
38155,ECO5123,3,42,FMI
38156,ECO5123,4,42,FMI
38157,ECO5123,5,42,PBL
38158,ECO5123,6,42,BZS
38159,ECO5123,7,42,SMSD
38160,FIN5133,1,42,KSH
38161,FIN5133,2,42,SYD
38162,FIN5133,3,42,MNK
38163,FIN5133,4,42,SMMI
38164,FIN6143,3,42,TBD20
38165,FIN6143,4,42,SYD
38166,FIN6150,3,42,PUB
38167,FIN6150,4,42,ASK
38168,FIN6154,4,42,TBD20
38169,FIN6161,5,42,AZS
38170,HRM5185,1,42,MQR
38171,HRM5185,2,42,JHS
38172,HRM5185,3,42,SMS
38173,HRM5185,4,42,GMF
38174,HRM6184,3,42,MQR
38175,HRM6187,3,42,SMS
38176,HRM6190,3,42,MAT
38177,HRM6197,3,42,DMM
38178,MGT5115,3,42,GMF
38179,MGT5115,4,42,PRA
38180,MGT5115,5,42,PRA
38181,MGT5115,6,42,JHS
38182,MGT5187,7,42,PMN
38183,MGT5187,8,42,ABK
38184,MGT5187,9,42,KI
38185,MGT5187,10,42,PMN
38186,MGT5189,3,42,YZD
38187,MGT5189,4,42,AKS
38188,MGT5189,5,42,AKS
38189,MGT5189,6,42,YZD
38190,MGT5199,7,42,MNJ
38191,MGT5199,8,42,KI
38192,MGT5199,9,42,MAT
38193,MIS6160,1,42,MAA
38194,MIS6167,1,42,AR
38195,MKT5134,1,42,JKH
38196,MKT5134,2,42,SRZ
38197,MKT5134,3,42,ZHN
38198,MKT5134,4,42,ANW
38199,MKT6161,3,42,SRZ
38200,MKT6163,3,42,ITA
38201,MKT6164,1,42,PDF
38202,MKT6166,2,42,HBJ
38203,ENG1002,18,42,IRT
38205,ENG1001,19,42,IRT
38206,ENG1001,20,42,IRT
38207,MATH1023,1,42,SAAF
38208,TEX1015,1,42,SJW
38209,TEX1015,2,42,SJW
38210,CHEM1013,1,42,SD
38211,CHEM1013,2,42,SD
38212,MATH1011,1,42,SAAF
38213,MATH1023,2,42,SAAF
38214,PHY1037,1,42,FAQ
38215,ME1035,1,42,RHQ
38216,ME3027,1,42,DSMU
38217,ME3027,2,42,DSMU
38218,CHEM1027,1,42,SD
38219,CHEM1027,2,42,SD
38220,TEX1021,1,42,MNN
38221,TEX1021,2,42,MNN
38222,ME3023,1,42,ZF
38223,ME3023,2,42,ZF
38224,TEX2035,1,42,SJW
38225,PHY1025,1,42,FAQ
38226,STAT1031,1,42,KZZ
38227,TEX1031,1,42,NIS
38228,TEX4025,1,42,NE
38229,MGT3035,1,42,NE
38230,TEX2025,1,42,NIS
38231,TEX2025,2,42,NIS
38232,ME2033,1,42,RHQ
38233,EEE2021,1,42,FAQ
38234,EEE2021,2,42,TBD22
38235,TEX2031,1,42,MA
38236,ENG1233,3,42,EA
38237,ENG2221,3,42,FRA
38238,ENG2232,3,42,MKL
38239,TEX2011,1,42,GAR
38240,TEX3021,1,42,SDI
38241,TEX3021,2,42,SDI
38242,ENG2222,1,42,VQN
38243,ENG3221,1,42,ASA
38244,GED1224,1,42,RMN
38245,ENG1222,1,42,NCD
38246,ENG2233,1,42,SSU
38247,TEX3011,1,42,GAR
38248,TEX3011,2,42,GAR
38249,QTEX4022,1,42,RSA
38250,QTEX4022,2,42,RSA
38251,ACT3031,1,42,HZM
38252,TEX4015,1,42,RSA
38253,TEX2037,1,42,IRZ
38254,GED1235,1,42,DZB
38255,TEX2027,1,42,MIM
38256,ENG1231,1,42,SSU
38257,GED2224,1,42,FRA
38258,ENG3213,1,42,MMT
38259,ENG1232,1,42,HBB
38260,TEX2027,2,42,HZM
38261,GED2224,2,42,MAB
38262,TEX3015,1,42,RSA
38263,ENG3213,2,42,MMT
38264,ENG1232,2,42,ADS
38265,TEX3015,2,42,RSA
38266,GED2231,1,42,ZAM
38267,ENG4216,1,42,MAB
38268,ENG4222,1,42,SSU
38269,ENG3234,1,42,RWJ
38270,ENG1223,1,42,TAZ
38271,ENG3212,1,42,EA
38272,GED4211,1,42,MZE
38273,ENG3234,2,42,EA
38274,ENG1223,2,42,JB
38275,ENG3212,2,42,EA
38276,GED4211,2,42,MZE
38277,ENG4231,1,42,SSU
38278,GED4212,1,42,NNS
38279,TEX3013,1,42,MUF
38280,TEX3013,2,42,MUF
38281,TCSE4011,1,42,MIS
38282,TCSE4011,2,42,MIS
38283,TEX2011,2,42,MTS
38284,TEX2011,3,42,MTS
38285,TEX4017,1,42,MIN
38286,TEX4013,1,42,MIS
38287,CSE1215,1,42,RMN
38288,ECO1211,1,42,HID
38289,ECO1221,1,42,PDM
38290,ECO2212,1,42,SRH
38291,ECO2215,1,42,SJO
38292,ECO2221,1,42,MMQ
38293,ECO2222,1,42,PDM
38294,ECO2224,1,42,HID
38295,ENG4224,1,42,TAZ
38296,ECO3211,1,42,SRH
38297,ENG4231,2,42,ALU
38298,ECO3212,1,42,HID
38299,ECO3213,1,42,SJO
38300,GED4212,2,42,NNS
38301,ENG4224,2,42,TAZ
38302,ECO3214,1,42,SRH
38303,ENG4232,1,42,MMT
38304,ECO3221,1,42,HID
38305,ENG3235,1,42,NCD
38306,ENG4213,1,42,VQN
38307,ENG4221,1,42,JB
38308,ECO3222,1,42,TGR
38309,ECO3223,1,42,HID
38310,ENG4225,1,42,MAB
38311,ECO3232,1,42,MBB
38312,ECO3233,1,42,PAR
38313,ENG4234,1,42,MER
38314,ECO3235,1,42,PAR
38315,ECO4211,1,42,PAR
38316,ECO4221,1,42,SRH
38317,ECO4233,1,42,MBB
38318,TCSE4011,3,42,MIS
38319,TEX4029,1,42,MTS
38320,FIN4223,1,42,SRH
38321,TEX4029,2,42,MTS
38322,GEN4233,1,42,TGR
38323,ENG4233,1,42,SKM
38324,MAT1222,1,42,MDK
38325,MAT1233,1,42,DKM
38326,QTEX4021,1,42,MIN
38327,MAT2211,1,42,MDK
38328,STA1223,1,42,DKM
38329,QTEX4021,2,42,IRZ
38330,STA1234,1,42,TGR
38331,TEX4034,1,42,TBD22
38332,TEX4036,1,42,TBD22
38333,STEX4017,1,42,NZQ
38334,TEX3033,1,42,SFH
38335,TEX4027,1,42,MA
38336,STEX4013,1,42,SFH
38337,MGT3025,1,42,HZM
38338,MGT4013,1,42,AUL
38339,MGT4013,2,42,AUL
38340,TEX2013,1,42,MMC
38341,TEX2013,2,42,MMC
38342,STEX4015,1,42,AF
38343,TEX3017,1,42,AF
38344,TEX3017,2,42,AF
38345,TEX2015,1,42,MIM
38346,TEX2015,2,42,MIM
38347,MGT4027,1,42,NZQ
38348,MGT4027,2,42,NZQ
38349,TEX3037,1,42,AKG
38350,TEX3031,1,42,MIN
38351,TEX2015,3,42,SDI
38352,MKT2123,10,42,ZRN
